filename,transcription,question,context,answers,is_impossible,id,plausible_answers,duration_ms,speech_start_ms,speech_end_ms,leading_silence_ms,trailing_silence_ms,speech_total_ms,n_segments,max_internal_pause_ms,trailing_zero_pad_ms,segments_ms
57335fcad058e614000b5973.wav,what building from the nineteenth century was destroyed between the nineteen fifties and nineteen sixties,What building from the 19th century was destroyed between the 1950s and 1960s?,"Warsaw's mixture of architectural styles reflects the turbulent history of the city and country. During the Second World War, Warsaw was razed to the ground by bombing raids and planned destruction. After liberation, rebuilding began as in other cities of the communist-ruled PRL. Most of the historical buildings were thoroughly reconstructed. However, some of the buildings from the 19th century that had been preserved in reasonably reconstructible form were nonetheless eradicated in the 1950s and 1960s (e.g. Leopold Kronenberg Palace). Mass residential blocks were erected, with basic design typical of Eastern bloc countries.","[{""answer_start"": 514, ""text"": ""Leopold Kronenberg Palace""}, {""answer_start"": 514, ""text"": ""Leopold Kronenberg Palace""}, {""answer_start"": 514, ""text"": ""Leopold Kronenberg Palace""}]",False,57335fcad058e614000b5973,[],11252,1600,9184,1600,2068,7424,3,96,1500,1600-3584 3648-6240 6336-9184
57335fcad058e614000b5974.wav,what style were the mask constructed residential blocks designed in,What style were the mass constructed residential blocks designed in?,"Warsaw's mixture of architectural styles reflects the turbulent history of the city and country. During the Second World War, Warsaw was razed to the ground by bombing raids and planned destruction. After liberation, rebuilding began as in other cities of the communist-ruled PRL. Most of the historical buildings were thoroughly reconstructed. However, some of the buildings from the 19th century that had been preserved in reasonably reconstructible form were nonetheless eradicated in the 1950s and 1960s (e.g. Leopold Kronenberg Palace). Mass residential blocks were erected, with basic design typical of Eastern bloc countries.","[{""answer_start"": 598, ""text"": ""typical of Eastern bloc countries""}, {""answer_start"": 585, ""text"": ""basic design typical of Eastern bloc countries""}, {""answer_start"": 591, ""text"": ""design typical of Eastern bloc countries""}]",False,57335fcad058e614000b5974,[],8629,928,6560,928,2069,5504,3,64,1501,928-3552 3616-5536 5600-6560
573361404776f4190066093d.wav,when was saint john's cathedral constructed,When was St. John's Cathedral constructed?,"Gothic architecture is represented in the majestic churches but also at the burgher houses and fortifications. The most significant buildings are St. John's Cathedral (14th century), the temple is a typical example of the so-called Masovian gothic style, St. Mary's Church (1411), a town house of Burbach family (14th century), Gunpowder Tower (after 1379) and the Royal Castle Curia Maior (1407–1410). The most notable examples of Renaissance architecture in the city are the house of Baryczko merchant family (1562), building called ""The Negro"" (early 17th century) and Salwator tenement (1632). The most interesting examples of mannerist architecture are the Royal Castle (1596–1619) and the Jesuit Church (1609–1626) at Old Town. Among the first structures of the early baroque the most important are St. Hyacinth's Church (1603–1639) and Sigismund's Column (1644).","[{""answer_start"": 168, ""text"": ""14th century""}, {""answer_start"": 168, ""text"": ""14th century""}, {""answer_start"": 168, ""text"": ""14th century""}]",False,573361404776f4190066093d,[],6910,1184,4512,1184,2398,3328,1,0,1503,1184-4512
573361404776f4190066093e.wav,what is saint john's cathedral an example of stileistically,"What is St. John's Cathedral an example of, stylistically?","Gothic architecture is represented in the majestic churches but also at the burgher houses and fortifications. The most significant buildings are St. John's Cathedral (14th century), the temple is a typical example of the so-called Masovian gothic style, St. Mary's Church (1411), a town house of Burbach family (14th century), Gunpowder Tower (after 1379) and the Royal Castle Curia Maior (1407–1410). The most notable examples of Renaissance architecture in the city are the house of Baryczko merchant family (1562), building called ""The Negro"" (early 17th century) and Salwator tenement (1632). The most interesting examples of mannerist architecture are the Royal Castle (1596–1619) and the Jesuit Church (1609–1626) at Old Town. Among the first structures of the early baroque the most important are St. Hyacinth's Church (1603–1639) and Sigismund's Column (1644).","[{""answer_start"": 232, ""text"": ""Masovian gothic""}, {""answer_start"": 0, ""text"": ""Gothic architecture""}, {""answer_start"": 232, ""text"": ""Masovian gothic""}]",False,573361404776f4190066093e,[],7723,1472,5664,1472,2059,4192,1,0,1501,1472-5664
573361404776f4190066093f.wav,the house of the piritsco merchant family is a notable example of what type of architecture,The house of the Baryczko merchant family is a notable example of what type of architecture?,"Gothic architecture is represented in the majestic churches but also at the burgher houses and fortifications. The most significant buildings are St. John's Cathedral (14th century), the temple is a typical example of the so-called Masovian gothic style, St. Mary's Church (1411), a town house of Burbach family (14th century), Gunpowder Tower (after 1379) and the Royal Castle Curia Maior (1407–1410). The most notable examples of Renaissance architecture in the city are the house of Baryczko merchant family (1562), building called ""The Negro"" (early 17th century) and Salwator tenement (1632). The most interesting examples of mannerist architecture are the Royal Castle (1596–1619) and the Jesuit Church (1609–1626) at Old Town. Among the first structures of the early baroque the most important are St. Hyacinth's Church (1603–1639) and Sigismund's Column (1644).","[{""answer_start"": 432, ""text"": ""Renaissance""}, {""answer_start"": 432, ""text"": ""Renaissance""}, {""answer_start"": 432, ""text"": ""Renaissance""}]",False,573361404776f4190066093f,[],9697,1248,7264,1248,2433,5984,2,32,1504,1248-5280 5312-7264
573361404776f41900660940.wav,what is the royal castle the most interesting example of,What is the Royal Castle the most interesting example of?,"Gothic architecture is represented in the majestic churches but also at the burgher houses and fortifications. The most significant buildings are St. John's Cathedral (14th century), the temple is a typical example of the so-called Masovian gothic style, St. Mary's Church (1411), a town house of Burbach family (14th century), Gunpowder Tower (after 1379) and the Royal Castle Curia Maior (1407–1410). The most notable examples of Renaissance architecture in the city are the house of Baryczko merchant family (1562), building called ""The Negro"" (early 17th century) and Salwator tenement (1632). The most interesting examples of mannerist architecture are the Royal Castle (1596–1619) and the Jesuit Church (1609–1626) at Old Town. Among the first structures of the early baroque the most important are St. Hyacinth's Church (1603–1639) and Sigismund's Column (1644).","[{""answer_start"": 631, ""text"": ""mannerist architecture""}, {""answer_start"": 631, ""text"": ""mannerist architecture""}, {""answer_start"": 631, ""text"": ""mannerist""}]",False,573361404776f41900660940,[],7351,288,5248,288,2103,4032,2,928,1500,288-512 1440-5248
573362b94776f41900660975.wav,when did building a fifty of her on saint kazin nearest church,When did building activity occur on St. Kazimierz Church?,"Building activity occurred in numerous noble palaces and churches during the later decades of the 17th century. One of the best examples of this architecture are Krasiński Palace (1677–1683), Wilanów Palace (1677–1696) and St. Kazimierz Church (1688–1692). The most impressive examples of rococo architecture are Czapski Palace (1712–1721), Palace of the Four Winds (1730s) and Visitationist Church (façade 1728–1761). The neoclassical architecture in Warsaw can be described by the simplicity of the geometrical forms teamed with a great inspiration from the Roman period. Some of the best examples of the neoclassical style are the Palace on the Water (rebuilt 1775–1795), Królikarnia (1782–1786), Carmelite Church (façade 1761–1783) and Evangelical Holy Trinity Church (1777–1782). The economic growth during the first years of Congress Poland caused a rapid rise architecture. The Neoclassical revival affected all aspects of architecture, the most notable are the Great Theater (1825–1833) and buildings located at Bank Square (1825–1828).","[{""answer_start"": 245, ""text"": ""1688–1692""}, {""answer_start"": 180, ""text"": ""1677–1683""}, {""answer_start"": 245, ""text"": ""1688–1692""}]",False,573362b94776f41900660975,[],8187,544,6048,544,2139,4800,2,704,1500,544-832 1536-6048
573362b94776f41900660976.wav,what type of architecture is the palace of four windows and impressive example of,What type of architecture is the Palace of Four Windows an impressive example of?,"Building activity occurred in numerous noble palaces and churches during the later decades of the 17th century. One of the best examples of this architecture are Krasiński Palace (1677–1683), Wilanów Palace (1677–1696) and St. Kazimierz Church (1688–1692). The most impressive examples of rococo architecture are Czapski Palace (1712–1721), Palace of the Four Winds (1730s) and Visitationist Church (façade 1728–1761). The neoclassical architecture in Warsaw can be described by the simplicity of the geometrical forms teamed with a great inspiration from the Roman period. Some of the best examples of the neoclassical style are the Palace on the Water (rebuilt 1775–1795), Królikarnia (1782–1786), Carmelite Church (façade 1761–1783) and Evangelical Holy Trinity Church (1777–1782). The economic growth during the first years of Congress Poland caused a rapid rise architecture. The Neoclassical revival affected all aspects of architecture, the most notable are the Great Theater (1825–1833) and buildings located at Bank Square (1825–1828).","[{""answer_start"": 289, ""text"": ""rococo""}, {""answer_start"": 289, ""text"": ""rococo""}, {""answer_start"": 289, ""text"": ""rococo""}]",False,573362b94776f41900660976,[],8838,1376,6848,1376,1990,5472,1,0,1502,1376-6848
573362b94776f41900660977.wav,what is being described when simplicity of geometrical forms are teemed with inspiration from the roman period,What is being described when simplicity of geometrical forms are teamed with inspiration from the Roman period?,"Building activity occurred in numerous noble palaces and churches during the later decades of the 17th century. One of the best examples of this architecture are Krasiński Palace (1677–1683), Wilanów Palace (1677–1696) and St. Kazimierz Church (1688–1692). The most impressive examples of rococo architecture are Czapski Palace (1712–1721), Palace of the Four Winds (1730s) and Visitationist Church (façade 1728–1761). The neoclassical architecture in Warsaw can be described by the simplicity of the geometrical forms teamed with a great inspiration from the Roman period. Some of the best examples of the neoclassical style are the Palace on the Water (rebuilt 1775–1795), Królikarnia (1782–1786), Carmelite Church (façade 1761–1783) and Evangelical Holy Trinity Church (1777–1782). The economic growth during the first years of Congress Poland caused a rapid rise architecture. The Neoclassical revival affected all aspects of architecture, the most notable are the Great Theater (1825–1833) and buildings located at Bank Square (1825–1828).","[{""answer_start"": 423, ""text"": ""neoclassical architecture""}, {""answer_start"": 423, ""text"": ""neoclassical architecture""}, {""answer_start"": 423, ""text"": ""neoclassical architecture""}]",False,573362b94776f41900660977,[],10625,1344,8416,1344,2209,7072,1,0,1503,1344-8416
573362b94776f41900660978.wav,when was the palace on the water be built,When was the Palace on the Water rebuilt?,"Building activity occurred in numerous noble palaces and churches during the later decades of the 17th century. One of the best examples of this architecture are Krasiński Palace (1677–1683), Wilanów Palace (1677–1696) and St. Kazimierz Church (1688–1692). The most impressive examples of rococo architecture are Czapski Palace (1712–1721), Palace of the Four Winds (1730s) and Visitationist Church (façade 1728–1761). The neoclassical architecture in Warsaw can be described by the simplicity of the geometrical forms teamed with a great inspiration from the Roman period. Some of the best examples of the neoclassical style are the Palace on the Water (rebuilt 1775–1795), Królikarnia (1782–1786), Carmelite Church (façade 1761–1783) and Evangelical Holy Trinity Church (1777–1782). The economic growth during the first years of Congress Poland caused a rapid rise architecture. The Neoclassical revival affected all aspects of architecture, the most notable are the Great Theater (1825–1833) and buildings located at Bank Square (1825–1828).","[{""answer_start"": 663, ""text"": ""1775–1795""}, {""answer_start"": 213, ""text"": ""1696""}, {""answer_start"": 663, ""text"": ""1775–1795""}]",False,573362b94776f41900660978,[],6260,1280,4128,1280,2132,2752,2,96,1500,1280-3296 3392-4128
5733638fd058e614000b59ec.wav,well what were the saxon palace and raoul palace in preborne warsaw,What were the Saxon Palace and Brühl Palace in prewar Warsaw?,"Exceptional examples of the bourgeois architecture of the later periods were not restored by the communist authorities after the war (like mentioned Kronenberg Palace and Insurance Company Rosja building) or they were rebuilt in socialist realism style (like Warsaw Philharmony edifice originally inspired by Palais Garnier in Paris). Despite that the Warsaw University of Technology building (1899–1902) is the most interesting of the late 19th-century architecture. Some 19th-century buildings in the Praga district (the Vistula’s right bank) have been restored although many have been poorly maintained. Warsaw’s municipal government authorities have decided to rebuild the Saxon Palace and the Brühl Palace, the most distinctive buildings in prewar Warsaw.","[{""answer_start"": 712, ""text"": ""the most distinctive buildings""}, {""answer_start"": 712, ""text"": ""the most distinctive buildings""}, {""answer_start"": 716, ""text"": ""most distinctive buildings""}]",False,5733638fd058e614000b59ec,[],8861,1696,7008,1696,1853,4928,3,256,1500,1696-3648 3776-4416 4672-7008
5733647e4776f419006609b1.wav,who does the statue of middle insurgent commemorates,Who does the statue of Little Insurgent commemorate?,"There are also many places commemorating the heroic history of Warsaw. Pawiak, an infamous German Gestapo prison now occupied by a Mausoleum of Memory of Martyrdom and the museum, is only the beginning of a walk in the traces of Heroic City. The Warsaw Citadel, an impressive 19th-century fortification built after the defeat of the November Uprising, was a place of martyr for the Poles. Another important monument, the statue of Little Insurgent located at the ramparts of the Old Town, commemorates the children who served as messengers and frontline troops in the Warsaw Uprising, while the impressive Warsaw Uprising Monument by Wincenty Kućma was erected in memory of the largest insurrection of World War II.","[{""answer_start"": 506, ""text"": ""children""}, {""answer_start"": 506, ""text"": ""children who served as messengers and frontline troops in the Warsaw Uprising""}, {""answer_start"": 506, ""text"": ""children""}]",False,5733647e4776f419006609b1,[],7282,1568,5408,1568,1874,3808,2,32,1500,1568-4448 4480-5408
5733647e4776f419006609b2.wav,what monument is in memory of the largest insurrection of worldwards who,What monument is in memory of the largest insurrection of WWII?,"There are also many places commemorating the heroic history of Warsaw. Pawiak, an infamous German Gestapo prison now occupied by a Mausoleum of Memory of Martyrdom and the museum, is only the beginning of a walk in the traces of Heroic City. The Warsaw Citadel, an impressive 19th-century fortification built after the defeat of the November Uprising, was a place of martyr for the Poles. Another important monument, the statue of Little Insurgent located at the ramparts of the Old Town, commemorates the children who served as messengers and frontline troops in the Warsaw Uprising, while the impressive Warsaw Uprising Monument by Wincenty Kućma was erected in memory of the largest insurrection of World War II.","[{""answer_start"": 606, ""text"": ""Warsaw Uprising Monument""}, {""answer_start"": 606, ""text"": ""Warsaw Uprising Monument""}, {""answer_start"": 606, ""text"": ""Warsaw Uprising Monument""}]",False,5733647e4776f419006609b2,[],8838,1632,6816,1632,2022,5184,1,0,1504,1632-6816
57336755d058e614000b5a3f.wav,what is a popular strolling destination for the far soviets,What is a popular strolling destination for the Varsovians?,"The Saxon Garden, covering the area of 15.5 ha, was formally a royal garden. There are over 100 different species of trees and the avenues are a place to sit and relax. At the east end of the park, the Tomb of the Unknown Soldier is situated. In the 19th century the Krasiński Palace Garden was remodelled by Franciszek Szanior. Within the central area of the park one can still find old trees dating from that period: maidenhair tree, black walnut, Turkish hazel and Caucasian wingnut trees. With its benches, flower carpets, a pond with ducks on and a playground for kids, the Krasiński Palace Garden is a popular strolling destination for the Varsovians. The Monument of the Warsaw Ghetto Uprising is also situated here. The Łazienki Park covers the area of 76 ha. The unique character and history of the park is reflected in its landscape architecture (pavilions, sculptures, bridges, cascades, ponds) and vegetation (domestic and foreign species of trees and bushes). What makes this park different from other green spaces in Warsaw is the presence of peacocks and pheasants, which can be seen here walking around freely, and royal carps in the pond. The Wilanów Palace Park, dates back to the second half of the 17th century. It covers the area of 43 ha. Its central French-styled area corresponds to the ancient, baroque forms of the palace. The eastern section of the park, closest to the Palace, is the two-level garden with a terrace facing the pond. The park around the Królikarnia Palace is situated on the old escarpment of the Vistula. The park has lanes running on a few levels deep into the ravines on both sides of the palace.","[{""answer_start"": 579, ""text"": ""Krasiński Palace Garden""}, {""answer_start"": 579, ""text"": ""Krasiński Palace Garden""}, {""answer_start"": 579, ""text"": ""Krasiński Palace Garden""}]",False,57336755d058e614000b5a3f,[],8048,320,6016,320,2032,4448,2,1248,1504,320-480 1728-6016
57336755d058e614000b5a40.wav,what park covers an area of seventy six h a,What park covers an area of 76 ha.?,"The Saxon Garden, covering the area of 15.5 ha, was formally a royal garden. There are over 100 different species of trees and the avenues are a place to sit and relax. At the east end of the park, the Tomb of the Unknown Soldier is situated. In the 19th century the Krasiński Palace Garden was remodelled by Franciszek Szanior. Within the central area of the park one can still find old trees dating from that period: maidenhair tree, black walnut, Turkish hazel and Caucasian wingnut trees. With its benches, flower carpets, a pond with ducks on and a playground for kids, the Krasiński Palace Garden is a popular strolling destination for the Varsovians. The Monument of the Warsaw Ghetto Uprising is also situated here. The Łazienki Park covers the area of 76 ha. The unique character and history of the park is reflected in its landscape architecture (pavilions, sculptures, bridges, cascades, ponds) and vegetation (domestic and foreign species of trees and bushes). What makes this park different from other green spaces in Warsaw is the presence of peacocks and pheasants, which can be seen here walking around freely, and royal carps in the pond. The Wilanów Palace Park, dates back to the second half of the 17th century. It covers the area of 43 ha. Its central French-styled area corresponds to the ancient, baroque forms of the palace. The eastern section of the park, closest to the Palace, is the two-level garden with a terrace facing the pond. The park around the Królikarnia Palace is situated on the old escarpment of the Vistula. The park has lanes running on a few levels deep into the ravines on both sides of the palace.","[{""answer_start"": 728, ""text"": ""Łazienki""}, {""answer_start"": 728, ""text"": ""Łazienki Park""}, {""answer_start"": 728, ""text"": ""Łazienki Park""}]",False,57336755d058e614000b5a40,[],7560,1408,5952,1408,1608,4384,3,96,1500,1408-2240 2304-4928 5024-5952
573368044776f41900660a2c.wav,five what part is close to john running street,What park is close to John Lennon street?,"Other green spaces in the city include the Botanic Garden and the University Library garden. They have extensive botanical collection of rare domestic and foreign plants, while a palm house in the New Orangery displays plants of subtropics from all over the world. Besides, within the city borders, there are also: Pole Mokotowskie (a big park in the northern Mokotów, where was the first horse racetrack and then the airport), Park Ujazdowski (close to the Sejm and John Lennon street), Park of Culture and Rest in Powsin, by the southern city border, Park Skaryszewski by the right Vistula bank, in Praga. The oldest park in Praga, the Praga Park, was established in 1865–1871 and designed by Jan Dobrowolski. In 1927 a zoological garden (Ogród Zoologiczny) was established on the park grounds, and in 1952 a bear run, still open today.","[{""answer_start"": 428, ""text"": ""Park Ujazdowski""}, {""answer_start"": 428, ""text"": ""Park Ujazdowski""}, {""answer_start"": 428, ""text"": ""Park Ujazdowski""}]",False,573368044776f41900660a2c,[],6864,1536,4864,1536,2000,3200,3,96,1500,1536-1888 1984-2688 2720-4864
573368044776f41900660a2d.wav,but when was a zoological garden established in the fagot part,When was a zoological garden established in the Praga Park?,"Other green spaces in the city include the Botanic Garden and the University Library garden. They have extensive botanical collection of rare domestic and foreign plants, while a palm house in the New Orangery displays plants of subtropics from all over the world. Besides, within the city borders, there are also: Pole Mokotowskie (a big park in the northern Mokotów, where was the first horse racetrack and then the airport), Park Ujazdowski (close to the Sejm and John Lennon street), Park of Culture and Rest in Powsin, by the southern city border, Park Skaryszewski by the right Vistula bank, in Praga. The oldest park in Praga, the Praga Park, was established in 1865–1871 and designed by Jan Dobrowolski. In 1927 a zoological garden (Ogród Zoologiczny) was established on the park grounds, and in 1952 a bear run, still open today.","[{""answer_start"": 715, ""text"": ""1927""}, {""answer_start"": 715, ""text"": ""1927""}, {""answer_start"": 715, ""text"": ""1927""}]",False,573368044776f41900660a2d,[],8025,1408,5728,1408,2297,4256,2,64,1500,1408-4800 4864-5728
573368e54776f41900660a54.wav,where is b laney forest nineteen,Where is Bielany Forest located?,"The flora of the city may be considered very rich in species. The species richness is mainly due to the location of Warsaw within the border region of several big floral regions comprising substantial proportions of close-to-wilderness areas (natural forests, wetlands along the Vistula) as well as arable land, meadows and forests. Bielany Forest, located within the borders of Warsaw, is the remaining part of the Masovian Primeval Forest. Bielany Forest nature reserve is connected with Kampinos Forest. It is home to rich fauna and flora. Within the forest there are three cycling and walking trails. Other big forest area is Kabaty Forest by the southern city border. Warsaw has also two botanic gardens: by the Łazienki park (a didactic-research unit of the University of Warsaw) as well as by the Park of Culture and Rest in Powsin (a unit of the Polish Academy of Science).","[{""answer_start"": 357, ""text"": ""within the borders of Warsaw""}, {""answer_start"": 379, ""text"": ""Warsaw""}, {""answer_start"": 357, ""text"": ""within the borders of Warsaw""}]",False,573368e54776f41900660a54,[],7305,1792,5024,1792,2281,3168,2,64,1500,1792-2592 2656-5024
573368e54776f41900660a55.wav,what is the real lady forest the last remnant of,What is the Bielany Forest the last remnant of?,"The flora of the city may be considered very rich in species. The species richness is mainly due to the location of Warsaw within the border region of several big floral regions comprising substantial proportions of close-to-wilderness areas (natural forests, wetlands along the Vistula) as well as arable land, meadows and forests. Bielany Forest, located within the borders of Warsaw, is the remaining part of the Masovian Primeval Forest. Bielany Forest nature reserve is connected with Kampinos Forest. It is home to rich fauna and flora. Within the forest there are three cycling and walking trails. Other big forest area is Kabaty Forest by the southern city border. Warsaw has also two botanic gardens: by the Łazienki park (a didactic-research unit of the University of Warsaw) as well as by the Park of Culture and Rest in Powsin (a unit of the Polish Academy of Science).","[{""answer_start"": 416, ""text"": ""Masovian Primeval Forest""}, {""answer_start"": 416, ""text"": ""Masovian Primeval Forest""}, {""answer_start"": 416, ""text"": ""Masovian Primeval Forest""}]",False,573368e54776f41900660a55,[],7328,1280,5024,1280,2304,3680,2,64,1500,1280-3424 3488-5024
573368e54776f41900660a56.wav,what forest is by warsaw's southern border,What forest is by Warsaw's southern border?,"The flora of the city may be considered very rich in species. The species richness is mainly due to the location of Warsaw within the border region of several big floral regions comprising substantial proportions of close-to-wilderness areas (natural forests, wetlands along the Vistula) as well as arable land, meadows and forests. Bielany Forest, located within the borders of Warsaw, is the remaining part of the Masovian Primeval Forest. Bielany Forest nature reserve is connected with Kampinos Forest. It is home to rich fauna and flora. Within the forest there are three cycling and walking trails. Other big forest area is Kabaty Forest by the southern city border. Warsaw has also two botanic gardens: by the Łazienki park (a didactic-research unit of the University of Warsaw) as well as by the Park of Culture and Rest in Powsin (a unit of the Polish Academy of Science).","[{""answer_start"": 630, ""text"": ""Kabaty""}, {""answer_start"": 630, ""text"": ""Kabaty Forest""}, {""answer_start"": 630, ""text"": ""Kabaty""}]",False,573368e54776f41900660a56,[],7096,1568,4832,1568,2264,3264,1,0,1500,1568-4832
573368e54776f41900660a57.wav,how many of the chemical gardens does war saw her,How many botanical gardens does Warsaw have?,"The flora of the city may be considered very rich in species. The species richness is mainly due to the location of Warsaw within the border region of several big floral regions comprising substantial proportions of close-to-wilderness areas (natural forests, wetlands along the Vistula) as well as arable land, meadows and forests. Bielany Forest, located within the borders of Warsaw, is the remaining part of the Masovian Primeval Forest. Bielany Forest nature reserve is connected with Kampinos Forest. It is home to rich fauna and flora. Within the forest there are three cycling and walking trails. Other big forest area is Kabaty Forest by the southern city border. Warsaw has also two botanic gardens: by the Łazienki park (a didactic-research unit of the University of Warsaw) as well as by the Park of Culture and Rest in Powsin (a unit of the Polish Academy of Science).","[{""answer_start"": 689, ""text"": ""two""}, {""answer_start"": 689, ""text"": ""two""}, {""answer_start"": 689, ""text"": ""two""}]",False,573368e54776f41900660a57,[],6724,1216,4512,1216,2212,3296,1,0,1500,1216-4512
57337ddc4776f41900660bbd.wav,how many lakes are there in warsaw,How many lakes are there in Warsaw?,"There are 13 natural reserves in Warsaw – among others, Bielany Forest, Kabaty Woods, Czerniaków Lake. About 15 kilometres (9 miles) from Warsaw, the Vistula river's environment changes strikingly and features a perfectly preserved ecosystem, with a habitat of animals that includes the otter, beaver and hundreds of bird species. There are also several lakes in Warsaw – mainly the oxbow lakes, like Czerniaków Lake, the lakes in the Łazienki or Wilanów Parks, Kamionek Lake. There are lot of small lakes in the parks, but only a few are permanent – the majority are emptied before winter to clean them of plants and sediments.","[{""answer_start"": 346, ""text"": ""several""}, {""answer_start"": 346, ""text"": ""several""}, {""answer_start"": 346, ""text"": ""several""}]",False,57337ddc4776f41900660bbd,[],6074,1248,3712,1248,2362,2464,1,0,1500,1248-3712
57337ddc4776f41900660bbe.wav,why are the small lakes in the parks emptied before winter,Why are the small lakes in the parks emptied before winter?,"There are 13 natural reserves in Warsaw – among others, Bielany Forest, Kabaty Woods, Czerniaków Lake. About 15 kilometres (9 miles) from Warsaw, the Vistula river's environment changes strikingly and features a perfectly preserved ecosystem, with a habitat of animals that includes the otter, beaver and hundreds of bird species. There are also several lakes in Warsaw – mainly the oxbow lakes, like Czerniaków Lake, the lakes in the Łazienki or Wilanów Parks, Kamionek Lake. There are lot of small lakes in the parks, but only a few are permanent – the majority are emptied before winter to clean them of plants and sediments.","[{""answer_start"": 590, ""text"": ""to clean them""}, {""answer_start"": 593, ""text"": ""clean them""}, {""answer_start"": 590, ""text"": ""to clean them of plants and sediments""}]",False,57337ddc4776f41900660bbe,[],7491,1344,5344,1344,2147,3936,2,64,1501,1344-3712 3776-5344
57337f6ad058e614000b5bcf.wav,what are there no longer limitations on since nineteen ninety,What are there no longer limitations on since 1990?,"In 1939, c. 1,300,000 people lived in Warsaw, but in 1945 – only 420,000. During the first years after the war, the population growth was c. 6%, so shortly the city started to suffer from the lack of flats and of areas for new houses. The first remedial measure was the Warsaw area enlargement (1951) – but the city authorities were still forced to introduce residency registration limitations: only the spouses and children of the permanent residents as well as some persons of public importance (like renowned specialists) were allowed to get the registration, hence halving the population growth in the following years. It also bolstered some kind of conviction among Poles that Varsovians thought of themselves as better only because they lived in the capital. Unfortunately this belief still lives on in Poland (although not as much as it used to be) – even though since 1990 there are no limitations to residency registration anymore.","[{""answer_start"": 909, ""text"": ""residency registration""}, {""answer_start"": 909, ""text"": ""residency registration""}, {""answer_start"": 909, ""text"": ""residency registration""}]",False,57337f6ad058e614000b5bcf,[],8582,1472,6176,1472,2406,4576,2,128,1501,1472-4832 4960-6176
57338007d058e614000b5bdd.wav,what percentage of morsels population was protestant in nineteen in milton,What percentage of Warsaw's population was Protestant in 1901?,"Throughout its existence, Warsaw has been a multi-cultural city. According to the 1901 census, out of 711,988 inhabitants 56.2% were Catholics, 35.7% Jews, 5% Greek orthodox Christians and 2.8% Protestants. Eight years later, in 1909, there were 281,754 Jews (36.9%), 18,189 Protestants (2.4%) and 2,818 Mariavites (0.4%). This led to construction of hundreds of places of religious worship in all parts of the town. Most of them were destroyed in the aftermath of the Warsaw Uprising of 1944. After the war, the new communist authorities of Poland discouraged church construction and only a small number were rebuilt.","[{""answer_start"": 189, ""text"": ""2.8%""}, {""answer_start"": 189, ""text"": ""2.8""}, {""answer_start"": 189, ""text"": ""2.8%""}]",False,57338007d058e614000b5bdd,[],8141,1120,5920,1120,2221,4768,2,32,1500,1120-3968 4000-5920
57338007d058e614000b5bde.wav,when we are most of the places of religious worship destroyed and more sore,When were most of the places of religious worship destroyed in Warsaw?,"Throughout its existence, Warsaw has been a multi-cultural city. According to the 1901 census, out of 711,988 inhabitants 56.2% were Catholics, 35.7% Jews, 5% Greek orthodox Christians and 2.8% Protestants. Eight years later, in 1909, there were 281,754 Jews (36.9%), 18,189 Protestants (2.4%) and 2,818 Mariavites (0.4%). This led to construction of hundreds of places of religious worship in all parts of the town. Most of them were destroyed in the aftermath of the Warsaw Uprising of 1944. After the war, the new communist authorities of Poland discouraged church construction and only a small number were rebuilt.","[{""answer_start"": 488, ""text"": ""1944""}, {""answer_start"": 488, ""text"": ""1944""}, {""answer_start"": 488, ""text"": ""1944""}]",False,57338007d058e614000b5bde,[],7398,992,5184,992,2214,4192,1,0,1500,992-5184
573380e0d058e614000b5beb.wav,in what districts are the registration numbers for powers all of the same type,In what districts are the registration numbers for cars all of the same type?,"The basic unit of territorial division in Poland is a commune (gmina). A city is also a commune – but with the city charter. Both cities and communes are governed by a mayor – but in the communes the mayor is vogt (wójt in Polish), however in the cities – burmistrz. Some bigger cities obtain the entitlements, i.e. tasks and privileges, which are possessed by the units of the second level of the territorial division – counties or powiats. An example of such entitlement is a car registration: a gmina cannot register cars, this is a powiat's task (i.e. a registration number depends on what powiat a car had been registered, not gmina). In this case we say about city county or powiat grodzki. Such cities are for example Lublin, Kraków, Gdańsk, Poznań. In Warsaw, its districts additionally have some of powiat's entitlements – like already mentioned car registration. For example, the district Wola has its own evidence and the district Ursynów – its own (and the cars from Wola have another type of registration number than these from Ursynów). But for instance the districts in Kraków do not have entitlements of powiat, so the registration numbers in Kraków are of the same type for all districts.","[{""answer_start"": 1085, ""text"": ""Kraków""}, {""answer_start"": 1085, ""text"": ""Kraków""}]",False,573380e0d058e614000b5beb,[],8605,1344,6272,1344,2333,4928,1,0,1500,1344-6272
57338160d058e614000b5bfd.wav,how many days does the council have to override the mayor's beadle,How many days does the Council have to override the mayor's veto?,"Legislative power in Warsaw is vested in a unicameral Warsaw City Council (Rada Miasta), which comprises 60 members. Council members are elected directly every four years. Like most legislative bodies, the City Council divides itself into committees which have the oversight of various functions of the city government. Bills passed by a simple majority are sent to the mayor (the President of Warsaw), who may sign them into law. If the mayor vetoes a bill, the Council has 30 days to override the veto by a two-thirds majority vote.","[{""answer_start"": 475, ""text"": ""30 days""}, {""answer_start"": 475, ""text"": ""30""}, {""answer_start"": 475, ""text"": ""30""}]",False,57338160d058e614000b5bfd,[],8141,1536,5952,1536,2189,4416,1,0,1500,1536-5952
