baseline,contrast,metric,label,family,direction,n_pairs,baseline_mean,contrast_mean,mean_difference,ci_low,ci_high,improved_items,degraded_items,unchanged_items,effect_size,effect_label,p_value,p_adjusted,significant,equivalent_within_margin,equivalence_margin,test_method,n_effective,verdict
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.8917,0.9917,0.1,0.05,0.1583,12,0,108,,n/a,0.000488,0.00586,True,,,"McNemar, exact binomial",12,improved
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,0.9917,1.0,0.0083,0.0,0.025,1,0,119,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",1,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.725,0.1417,-0.5833,-0.6667,-0.4917,1,71,48,,n/a,4.23e-16,6.35e-15,True,,,"McNemar, chi-square with continuity correction",72,degraded
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,1.0,0.9417,-0.0583,-0.1,-0.0167,0,7,113,,n/a,0.0156,0.172,False,,,"McNemar, exact binomial",7,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::response_is_complete,check: response_is_complete,adherence,higher,120,1.0,0.9417,-0.0583,-0.1,-0.0167,0,7,113,,n/a,0.0156,0.172,False,,,"McNemar, exact binomial",7,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,30 qwen2.5:1.5b-q4_K_M t0,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,constraint_item_pass_strict,prompt adherence (item),adherence,higher,120,0.7,0.325,-0.375,-0.4917,-0.25,14,59,47,,n/a,2.61e-07,3.91e-06,True,,,"McNemar, chi-square with continuity correction",73,degraded
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,constraint_item_pass_loose,"prompt adherence, loose",adherence,higher,120,0.7,0.325,-0.375,-0.4917,-0.25,14,59,47,,n/a,2.61e-07,3.91e-06,True,,,"McNemar, chi-square with continuity correction",73,degraded
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,constraint_check_rate_strict,share of checks passed,adherence,higher,120,0.9681,0.9162,-0.0519,-0.0666,-0.0369,16,69,35,-0.4387,medium,7.23e-09,1.23e-07,True,False,0.02,"Wilcoxon signed-rank, normal approximation",85,degraded
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,constraint_check_rate_loose,"share of checks passed, loose",adherence,higher,120,0.9681,0.9162,-0.0519,-0.0666,-0.0369,16,69,35,-0.4387,medium,7.23e-09,1.23e-07,True,False,0.02,"Wilcoxon signed-rank, normal approximation",85,degraded
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,request_coverage,coverage of recognized request,response,higher,120,0.4608,0.2798,-0.181,-0.2422,-0.1198,27,80,13,-0.351,medium,3.87e-08,3.87e-07,True,False,0.02,"Wilcoxon signed-rank, normal approximation",107,degraded
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,intent_coverage,coverage of intended question,response,higher,120,0.3976,0.2319,-0.1657,-0.2231,-0.1078,21,69,30,-0.291,small,1.37e-07,1.23e-06,True,False,0.02,"Wilcoxon signed-rank, normal approximation",90,degraded
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,echo_ratio,echo of the question,response,lower,120,0.254,nan,nan,-0.0104,0.0951,49,54,17,0.0309,negligible,0.176,0.775,False,False,0.02,"Wilcoxon signed-rank, normal approximation",103,no detected change
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,answer_presence,reference answer present,response,higher,120,0.1083,0.0167,-0.0917,-0.1583,-0.0333,2,13,105,,n/a,0.00739,0.0517,False,,,"McNemar, exact binomial",15,no detected change
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,reference_exact_match,exact match vs reference,response,higher,120,0.0083,0.0083,0.0,-0.025,0.025,1,1,118,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",2,no detected change
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,reference_token_f1,token F1 vs reference,response,higher,120,0.0778,0.0661,-0.0117,-0.0396,0.0205,25,33,62,-0.1081,negligible,0.138,0.775,False,False,0.02,"Wilcoxon signed-rank, normal approximation",58,no detected change
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,reference_rouge_1,ROUGE-1 vs reference,response,higher,120,0.2215,0.101,-0.1205,-0.1882,-0.0519,14,33,73,-0.1697,small,0.000538,0.0043,True,False,0.02,"Wilcoxon signed-rank, normal approximation",47,degraded
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,reference_rouge_l,ROUGE-L vs reference,response,higher,120,0.0823,0.0681,-0.0142,-0.0429,0.0192,24,34,62,-0.1072,negligible,0.129,0.775,False,False,0.02,"Wilcoxon signed-rank, normal approximation",58,no detected change
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,flesch_reading_ease,reading ease,response,higher,120,56.5312,61.042,4.5107,-4.6251,13.5921,68,50,2,0.0628,negligible,0.274,0.775,False,False,2.0,"Wilcoxon signed-rank, normal approximation",118,no detected change
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,flesch_kincaid_grade,grade level,response,lower,120,7.4524,6.4399,-1.0125,-2.347,0.3428,67,51,2,-0.0866,negligible,0.165,0.775,False,False,0.5,"Wilcoxon signed-rank, normal approximation",118,no detected change
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,word_count,words,response,descriptive,120,17.6667,7.0917,-10.575,-11.8833,-9.1833,0,0,120,-0.8051,large,1.32e-19,,False,,,"Wilcoxon signed-rank, normal approximation",118,descriptive
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,sentence_count,sentences,response,descriptive,120,2.125,1.0333,-1.0917,-1.1917,-0.9833,0,0,120,-0.8661,large,8.57e-21,,False,,,"Wilcoxon signed-rank, normal approximation",104,descriptive
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,opening_words,opening sentence length,response,descriptive,120,5.0083,6.8667,1.8583,0.9915,2.7835,0,0,120,0.2122,small,0.000251,,False,,,"Wilcoxon signed-rank, normal approximation",107,descriptive
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,mean_words_per_sentence,words per sentence,response,descriptive,120,8.3639,6.8208,-1.5431,-2.4348,-0.6137,0,0,120,-0.2979,small,0.00106,,False,,,"Wilcoxon signed-rank, normal approximation",116,descriptive
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,estimated_tokens,estimated tokens,response,descriptive,120,23.6167,9.5,-14.1167,-15.8506,-12.2665,0,0,120,-0.8053,large,1.14e-19,,False,,,"Wilcoxon signed-rank, normal approximation",118,descriptive
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,7.0667,2.8367,-4.23,-4.7533,-3.6733,0,0,120,-0.8051,large,1.22e-19,,False,,,"Wilcoxon signed-rank, normal approximation",118,descriptive
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,104.5294,18.8992,-85.6303,-87.5294,-83.6721,119,0,0,-1.0,large,2.78e-21,2.5e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,lat_llm_ttft,time to first token (ms),runtime,lower,119,785.8487,816.7479,30.8992,19.0586,42.0519,39,80,0,0.3725,medium,5.59e-06,1.12e-05,True,True,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1069.916,913.3277,-156.5882,-181.3221,-132.9391,103,15,1,-0.7706,large,2.82e-18,1.13e-17,True,False,50.0,"Wilcoxon signed-rank, normal approximation",118,improved
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,lat_llm_eval,generation time (ms),runtime,lower,119,886.4286,104.8824,-781.5462,-833.4639,-725.9372,119,0,0,-0.9993,large,2.92e-21,2.5e-20,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,133.3277,161.8908,28.563,15.2353,42.95,45,73,1,0.2397,small,0.00034,0.00034,True,True,50.0,"Wilcoxon signed-rank, normal approximation",118,degraded
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,lat_ttfa,time to first audio (ms),runtime,lower,119,3127.3782,2996.4454,-130.9328,-163.5634,-97.6712,94,25,0,-0.1144,negligible,1.93e-10,5.78e-10,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,lat_tts_total,total synthesis (ms),runtime,lower,119,364.8992,167.4118,-197.4874,-218.7983,-175.0746,114,5,0,-0.8523,large,9.3e-21,4.65e-20,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,9576.6555,8814.6555,-762.0,-819.0975,-697.8216,118,1,0,-0.2995,small,3.07e-21,2.5e-20,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,27.4605,101.6303,74.1697,71.103,77.4732,119,0,0,1.0,large,2.92e-21,2.5e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7684.1176,7681.1765,-2.9412,-7.7483,2.1011,0,0,119,-0.0018,negligible,0.0856,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,1919.3782,1916.4118,-2.9664,-7.7901,2.1261,0,0,119,-0.0018,negligible,0.0869,,False,,,"Wilcoxon signed-rank, normal approximation",118,descriptive
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,284.0672,96.5798,-187.4874,-209.2905,-166.3277,0,0,119,-0.9456,large,3.9e-21,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,326.5126,322.3445,-4.1681,-4.3025,-4.0588,0,0,119,-0.5601,large,3.49e-26,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,llm_eval_tokens,generated tokens,runtime,descriptive,119,24.2857,10.5966,-13.6891,-15.3279,-11.983,0,0,119,-0.8458,large,4.31e-20,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,6804.7899,2957.0336,-3847.7563,-4303.8655,-3342.6345,0,0,119,-0.8062,large,1.06e-19,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,check::answers_in_english,check: answers_in_english,adherence,higher,45,0.9556,1.0,0.0444,0.0,0.1111,2,0,43,,n/a,0.5,1.0,False,,,"McNemar, exact binomial",2,no detected change
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.8917,0.9917,0.1,0.0417,0.1583,13,1,106,,n/a,0.00183,0.0183,True,,,"McNemar, exact binomial",14,improved
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,0.9917,1.0,0.0083,0.0,0.025,1,0,119,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",1,no detected change
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.725,0.45,-0.275,-0.3917,-0.15,17,50,53,,n/a,9.25e-05,0.00111,True,,,"McNemar, chi-square with continuity correction",67,degraded
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,1.0,0.875,-0.125,-0.1833,-0.0667,0,15,105,,n/a,6.1e-05,0.000793,True,,,"McNemar, exact binomial",15,degraded
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,check::response_is_complete,check: response_is_complete,adherence,higher,120,1.0,0.8833,-0.1167,-0.175,-0.0667,0,14,106,,n/a,0.000122,0.00134,True,,,"McNemar, exact binomial",14,degraded
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
36 qwen2.5:32b-q4_K_M t0,25 llama3.2:1b-q4_K_M t0,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
